Title,Autor,Date,Place,Country,Category,File_Name,MEAN,R_mean,G_mean,B_mean,STD,R_std,G_std,B_std,ASYMMETRY,R_asy,G_asy,B_asy
 Landscape in Suffolk,Thomas Gainsborough,1750,Vienna, Austria,BROWN,img3828.jpg,90.87915565127744,114.25020159438186,94.1936428870357,64.19362247241475,56.01874778139968,50.23547233815013,51.83306958754355,54.17306738530826,2.4275941848754883,0.14644703269004822,0.5637897253036499,2.4275941848754883
 Vanitas Still Life,Jacques de Claeuw,1650,Amsterdam, Países Bajos,BROWN,img3829.jpg,65.9921846026124,78.54878584041892,69.0308669068787,50.39690106053956,44.14592581741282,49.36393356367344,44.73096645714464,31.604055249467486,2.455012798309326,1.8611420392990112,1.9663634300231927,2.455012798309326
 Rhetoricians at a Window,Jan Havicksz Steen,1658,Philadelphia, Estados Unidos,BROWN,img3830.jpg,74.37711248796387,90.91372781185885,75.81731976441526,56.40028988761751,39.61809353277383,42.49968664371575,37.32242437988421,30.181008679875088,2.539301633834839,1.0674971342086792,2.010723352432251,2.539301633834839
 King Gustav III of Sweden and his Brothers,Alexander Roslin,1771,Stockholm, Suecia,BROWN,img3831.jpg,59.20906613316457,79.65100184752319,57.80427482162725,40.17192173034328,45.42024349335218,51.1341604913908,39.72615253754584,34.84059343635986,4.248017787933351,2.290246725082397,3.070033073425293,4.248017787933351
 Self-portrait,Vincent van Gogh,1887,Amsterdam, Países Bajos,BROWN,img3832.jpg,120.0553712568942,136.88124814992494,121.47814104461617,101.80672457614143,33.158832210428365,35.467778032999036,28.853885315902623,24.287177100055146,1.6217606067657468,1.214111328125,1.1482274532318115,1.6217606067657468
 Australian beach pattern,Charles Meere,1940,Sydney, Australia,BROWN,img3833.jpg,143.66492121657532,162.0202513039839,147.02160887627718,121.95290346946484,71.88961634042111,55.9732965787276,67.2574675187164,83.8342217503334,2.4906437397003174,1.3195502758026123,1.3301103115081787,2.4906437397003174
 Highland Raid,Rosa Bonheur,1860,Washington, D.C.,BROWN,img3834.jpg,82.31270776129864,94.91810674805296,83.35597995284222,68.66403658300075,47.06364885355736,45.59648910186435,44.881974057430035,46.96018516903847,1.81098222732544,0.39935502409935,0.654461145401001,1.81098222732544
 View of Varenna from the Castle of Vezio,Piero Fornasetti,1939,Milan, Italia,BROWN,img3835.jpg,82.80319624915364,103.47530341230387,82.28785636272698,62.64642897243005,41.59070935133761,40.060387372465506,36.27440233729333,37.87872166363583,1.12128746509552,2.0775575637817383,1.5826382637023926,1.12128746509552
 Retrato de Eva Frederick,Frida Kahlo,1931,Mexico City, México,BROWN,img3836.jpg,47.43118741642765,68.19484734967183,45.75373842746175,28.34497647214936,25.32757318450923,26.64692297061017,17.021201681183022,11.245053251692138,2.323377847671509,2.0303277969360347,1.8266444206237795,2.323377847671509
 Jakob Muffel,Albrecht Dürer,1526,Berlin, Alemania,BROWN,img3837.jpg,85.22977676611991,96.46148271391972,92.17497371617551,67.05287386826447,49.412632547595116,55.57434023138605,44.62981489856665,41.70983478372725,0.8597933650016785,0.9706177711486816,0.12275804579257965,0.8597933650016785
 Moscow Traktir,Boris Kustodiev,1900,Moscow, Rusia,BROWN,img3838.jpg,51.043115679449606,94.48185650562937,36.50666027008543,22.14083026263409,48.02346135644589,53.646741076591866,25.10962763554349,21.83386019649529,3.5773298740386963,-0.1810624152421952,2.3738181591033936,3.5773298740386963
" Blue Hole, Flood Waters, Little Miami River",Robert S. Duncanson,1851,Cincinnati, Estados Unidos,BROWN,img3839.jpg,93.2831984267132,102.83416182670028,98.00607334973309,79.00936010370627,62.11217860896243,56.20034892431029,61.20182127951605,65.97239678557372,1.6751904487609863,1.0593692064285278,1.1621005535125732,1.6751904487609863
 Jar of Apricots,Jean-Siméon Chardin,1758,Toronto, Canadá,BROWN,img3840.jpg,45.28109912319204,59.1276526248099,48.32707284957487,28.388571895191337,44.284681662520335,46.61477152902789,44.33745418918416,35.472381442568725,6.088780879974365,5.914680004119872,6.369405746459961,6.088780879974365
 Paulus Heals the Cripple in Lystra,Karel Dujardin,1663,Amsterdam, Países Bajos,BROWN,img3841.jpg,63.266257693760274,86.37492472108525,62.84889097571681,40.57495738447877,50.31159493178557,50.120146112433616,48.192058124022466,41.354400548143026,6.873537540435791,0.8978522419929504,0.8833764791488647,6.873537540435791
 Susan Walker Morse (The Muse),Samuel F. B. Morse,1836,New York City, Estados Unidos,BROWN,img3842.jpg,82.39876219348297,112.50183221223041,79.81243046269738,54.882023905521145,53.79307994043331,51.09476957745157,47.83481083055685,45.95853479694552,2.1202199459075928,1.0579965114593506,1.2129501104354858,2.1202199459075928
 Merrymakers at Shrovetide,Frans Hals,1616,New York City, Estados Unidos,BROWN,img3843.jpg,53.400619923989574,67.32522532637876,52.77367330482091,40.10296114076903,33.461135809204016,36.88176750471665,30.72700189692244,26.142187786986018,2.4663593769073486,0.926473081111908,1.811608076095581,2.4663593769073486
 Harvest,L.A. Ring,1885,Copenhagen, Dinamarca,BROWN,img3844.jpg,126.52776898814932,159.7575967908216,131.74283701987363,88.08287315375271,46.861045430117215,42.804981312708414,35.827281597480386,29.36977695651923,0.9530013203620912,0.4143791198730469,0.8424140214920044,0.9530013203620912
 The Young Bather,Gustave Courbet,1866,New York City, Estados Unidos,BROWN,img3845.jpg,59.2170312377725,68.1743510702365,65.63574191836193,43.841000724719045,28.08290312113642,29.13580073022921,27.088032543349644,20.6261051134646,2.238964557647705,1.817166328430176,1.3896136283874512,2.238964557647705
 VOC Senior Merchant,Aelbert Cuyp,1640,Amsterdam, Países Bajos,BROWN,img3846.jpg,69.17048249956618,83.57565148159111,76.80345823678918,47.13233778031827,46.406947310304034,48.3456447504925,46.7195126703444,34.48693971370125,2.490206480026245,1.3210315704345703,1.4407300949096682,2.490206480026245
 Christ and the two Marys,William Holman HUNT,1847,Adelaide, Australia,BROWN,img3847.jpg,120.14488256489298,141.77165225734672,119.37539425736713,99.2876011799651,47.02778512115134,39.834631810811494,44.07405286370578,46.92741444520453,-0.02341092936694622,0.5840003490447998,0.04480619728565216,-0.02341092936694622
 The old church tower at Nuenen (`The peasants' churchyard'),Vincent van Gogh,1885,Amsterdam, Países Bajos,BROWN,img3848.jpg,88.3787320478927,103.22767406016187,93.22105972297359,68.68746236054263,38.61595513865113,32.899011123251604,35.59727656096037,38.631329569005,1.2365187406539917,1.041101098060608,1.2930420637130735,1.2365187406539917
 Adam,Lucas Cranach the Elder,1533,Chicago, Estados Unidos,BROWN,img3849.jpg,88.06011765626543,114.54203880819445,91.60506895038229,58.03324521021956,51.36831874787324,58.50150846951517,43.85174733805288,30.90693091645269,2.311668872833252,2.5630967617034908,2.4907448291778564,2.311668872833252
 Piano Practice Interrupted,Willem Bartel van der Kooi,1813,Amsterdam, Países Bajos,BROWN,img3850.jpg,74.2368096030377,85.3584807439088,75.66029050005612,61.691657565148155,53.99051090573585,49.553080888059995,52.455695273278295,57.05014728291127,2.1555953025817867,1.4499253034591677,1.4806292057037354,2.1555953025817867
 Self-portrait at the Spinet,Lavinia Fontana,1577,Rome, Italia,BROWN,img3851.jpg,53.80138615276261,73.6958119405118,49.488960793720466,38.21938572405557,40.10497077282399,41.79853314121309,35.12706258558844,34.45307266640331,3.9252519607543945,1.382051944732666,2.678507328033448,3.9252519607543945
 Mounted Trumpeters of Napoleon's Imperial Guard,Théodore Gericault,1814,Washington,Estados Unidos,BROWN,img3852.jpg,62.17415372890064,80.48025395788464,59.99779522093724,46.04441200788004,33.45212449108193,39.98431544039154,27.584566018959308,19.9364421418128,3.132401943206787,1.6519062519073486,2.2674927711486816,3.132401943206787
 Flower Sellers of London,Gustave Doré,1875,Liverpool, Reino Unido,BROWN,img3853.jpg,124.0713661124097,143.0893241739734,125.42798232093828,103.69679184231748,68.750603909056,64.30324359780016,68.3964056704821,67.73710028252171,1.498202204704285,1.4936054944992063,1.805270075798035,1.498202204704285
 The Sentry,Carel Fabritius,1654,Schwerin, Alemania,BROWN,img3854.jpg,101.48790944074145,122.971358286805,102.87873715154795,78.61363288387145,59.94994673633745,58.17611719021504,57.59973949656339,55.615575476881844,1.1183652877807615,-0.26635977625846863,0.11609791219234468,1.1183652877807615
 Lady Butts,Hans Holbein,1543,Boston, Estados Unidos,BROWN,img3855.jpg,66.95777916143543,81.6364360154743,71.72987373556941,47.50702773326256,49.865423899813536,56.34099751767015,49.60842672972153,34.75355972352121,2.68307900428772,1.2525725364685059,1.3955211639404297,2.68307900428772
 La niña de la columna,Ricardo Acevedo Bernal,1894,Bogotá, Colombia,BROWN,img3856.jpg,96.6354254917372,118.56526043952681,96.00928865253294,75.3317273831518,31.15070142216917,31.0374957762325,24.92305740691718,19.785257173734426,2.186255931854248,1.786663293838501,1.6298025846481323,2.186255931854248
 A Roman Feast,Roberto Bompiani,1800,Los Angeles, Estados Unidos,BROWN,img3857.jpg,77.1936973260249,94.20192101583154,81.2432504159479,56.13592054629526,42.26993864117391,42.37215717865124,41.093235747813694,33.57202546425485,1.477277159690857,0.5958676934242249,0.8716633319854736,1.477277159690857
 La Camargo Dancing,Nicolas Lancret,1730,Washington,Estados Unidos,BROWN,img3858.jpg,84.45075483060968,96.5624228072145,90.45539915687617,66.33444252773836,45.27475388283894,44.652719176811075,45.165746192029545,40.05809571576372,1.566070556640625,0.4339776635169983,0.5785374045372009,1.566070556640625
 Estudo para Desembarque de D.Leopoldina no Brasil,Jean Baptiste Debret,1817,Rio de Janeiro, Brasil,BROWN,img3859.jpg,71.08575842018055,93.49235982810889,68.9226387939042,50.84227663852852,45.906278911838655,46.62545096836669,44.176142115551976,35.779347290890065,2.858003854751587,0.9214824438095092,2.3811876773834237,2.858003854751587
 Portrait of Johann Friedrich the Magnanimous,Lucas Cranach the Elder,1509,London, Reino Unido,BROWN,img3860.jpg,51.334245186402505,64.5390174442936,55.882217844420175,33.581500270493734,38.43270492580697,40.559621606418034,35.474688874357206,31.897836140152425,2.4944143295288086,2.5395634174346924,1.9829957485198968,2.4944143295288086
 Winding the skein,Lord Frederic Leighton,1878,Sydney, Australia,BROWN,img3861.jpg,138.36900448100928,168.8154926558401,141.70978574855312,104.58173503863468,65.53824922393039,55.93616362733291,60.15200123812567,63.70980804938511,2.0598914623260502,1.1963111162185671,1.2056324481964111,2.0598914623260502
 The Attributes of the Arts and the Rewards Which Are Accorded Them,Jean Siméon Chardin,1766,Minneapolis, Estados Unidos,BROWN,img3862.jpg,51.03270082032752,67.41557023139973,53.50900795149486,32.17352427808797,40.27779475864844,41.437827018799894,38.13268235691335,32.64212359952575,3.0937061309814453,1.4989640712738037,2.16026258468628,3.0937061309814453
 The Seven Works of Mercy,Master of Alkmaar,1504,Amsterdam, Países Bajos,BROWN,img3863.jpg,108.1021207388732,126.24150496585658,113.0074921658892,85.05736508487378,51.46623736069562,53.32942202426814,48.35130665512347,43.36224121719778,1.2016088962554932,1.1465957164764404,0.9023439884185792,1.2016088962554932
 São Caetano de Tiene,Giambattista Tiepolo,1770,Rio de Janeiro, Brasil,BROWN,img3864.jpg,65.78777300302477,77.85977196868397,66.41637660892732,53.08717043146302,23.614620371733928,28.10295478062747,19.85927616539426,13.466638834057779,3.452808618545532,2.651078701019287,2.527313470840454,3.452808618545532
 Guardroom with the Deliverance of Saint Peter,David Teniers the Younger,1645,New York City, Estados Unidos,BROWN,img3865.jpg,44.37710568309023,60.3343812838755,45.6239626820729,27.172973083322287,36.38883105643024,41.18112474299429,34.16342777198774,23.60603247571813,2.297723293304444,1.257786750793457,1.4960533380508425,2.297723293304444
 Fishing boat on the beach,Anton Mauve,1882,The Hague, Países Bajos,BROWN,img3866.jpg,113.15126553637717,133.96979656830223,118.30022762302364,87.18377241780563,47.44593517839144,46.74872696899442,45.056447475401725,37.4645114577935,1.2862911224365234,1.8897624015808103,2.7904772758483887,1.2862911224365234
 The Gotthard Post,Rudolf Koller,1873,Zurich, Suiza,BROWN,img3867.jpg,95.92587791376184,112.15298716941076,104.69600587941083,70.92864069246394,35.523925229538854,31.98832118863156,29.77046254614977,30.186397109234036,0.9083412885665894,1.0175902843475342,1.5235168933868408,0.9083412885665894
 The Dirge in Psara,Lytras Nikephoros,1888,Athens, Grecia,BROWN,img3868.jpg,92.20547996475077,107.96817360593657,95.76233298288234,72.88593330543334,42.38807440012853,42.58530328970311,41.10412588969694,35.395349062841966,0.5475358963012695,0.338754802942276,0.19946540892124176,0.5475358963012695
 Amolação interrompida [Interrupted Whetting],Almeida Júnior,1894,Sao Paulo, Brasil,BROWN,img3869.jpg,129.9768974539565,160.14629117373863,129.70115036389058,100.08325082424031,41.90622716857076,36.395653938136654,35.17852134291345,30.038727908383574,1.0070643424987793,0.3287334144115448,0.6651288866996765,1.0070643424987793
 Peasant family at the table,Jozef Israëls,1882,Amsterdam, Países Bajos,BROWN,img3870.jpg,48.228177620812026,57.90939991221713,53.15130296318223,33.623829987036714,33.52479397851069,36.65027749451899,32.486336917775695,25.33535689789733,2.80977463722229,1.962446689605713,2.0238280296325684,2.80977463722229
 On to Liberty,Theodor Kaufmann,1867,New York City, Estados Unidos,BROWN,img3871.jpg,61.70833290802873,82.68013351162102,62.59729097979973,39.84757423266544,35.80422803564556,35.643087984538326,29.951783925474714,27.56428336490873,2.396504163742065,1.5507860183715818,1.803929567337036,2.396504163742065
 Portrait of A.V.Tropinin,Vasily Tropinin,1818,Moscow, Rusia,BROWN,img3872.jpg,73.68908192047144,96.30457593728629,76.68992232236728,48.07274750176076,56.06957528454752,62.723584280342905,51.92504831733422,40.302244952910414,3.121840715408325,0.7764777541160583,2.556353807449341,3.121840715408325
 Christopher Columbus and His Son at La Rábida,Eugène Delacroix,1838,Washington,Estados Unidos,BROWN,img3873.jpg,98.91318682440365,121.55977911380128,100.6390082577142,74.54077310169544,58.319653689157,56.69091996422338,57.143911721705855,51.131182397914344,1.7252906560897827,0.2106754630804062,0.8193877339363098,1.7252906560897827
 Danaë and the Shower of Gold,Adolf Ulrik Wertmüller,1787,Stockholm, Suecia,BROWN,img3874.jpg,89.83134801144578,123.23416590962448,92.13398115730486,54.12589696740807,59.97021380626199,62.36239203123282,50.83487083246149,43.81892287921561,4.004903316497804,1.4862987995147705,1.6406705379486084,4.004903316497804
 Landscape with Lake and Boatman,Jean-Baptiste-Camille Corot,1839,Los Angeles, Estados Unidos,BROWN,img3875.jpg,74.17439189947841,97.29875777031508,77.10437995692514,48.120037971194975,51.16040672405836,51.09715147861412,50.82433001442868,37.8943234839188,3.462963581085205,1.103205323219299,2.2264482975006104,3.462963581085205
 The Departure of the Israelites,David Roberts,1829,Birmingham, Reino Unido,BROWN,img3876.jpg,100.83714576379604,123.66261776684462,104.37583317171759,74.47298635282591,61.19511327919521,59.2410258405224,60.27208362057271,53.51363451474651,1.2292554378509521,-0.6738243699073792,-0.38304126262664795,1.2292554378509521
 Jerusalem from the Mount of Olives,Frederic Edwin Church,1870,Kansas City, Missouri,BROWN,img3877.jpg,92.83537309421007,109.9792893670447,102.75596362114548,65.77086629444008,55.06340017710433,55.65444340286553,52.6168418051326,45.882082508042366,1.852317690849304,1.5006545782089231,1.8075348138809204,1.852317690849304
 Group of natives of Tasmania,Robert DOWLING,1860,Adelaide, Australia,BROWN,img3878.jpg,104.21732044490265,125.39528830548441,103.70497810531904,83.55169492390449,56.79698563739144,51.081152308374996,55.821676704454546,55.466315234412356,1.1227389574050903,0.2690989673137665,0.5992920994758606,1.1227389574050903
 St. Michael,Luca Giordano,1663,Berlin, Alemania,BROWN,img3879.jpg,87.5799079300595,102.65025671385851,89.61292857944859,70.47653849687146,54.78516016213497,62.684758192201,50.09456916940867,45.18431941165717,0.9206965565681458,1.3235946893692017,0.9392529129981996,0.9206965565681458
 Lycurgus Consulting the Pythia,Eugène Delacroix,1845,Ann Arbor, Estados Unidos,BROWN,img3880.jpg,49.463408493162795,62.68378772877134,48.16322510181792,37.54321264889914,20.412710488589227,21.77028103445469,17.19950799685857,12.71644855569756,3.601076364517212,1.6584923267364502,2.463489055633545,3.601076364517212
